ProductID,ProductName,Category,Price,Barcode
5359,Nestle Cheese 396ml,Dairy,2653,890100005359
5360,Daily Milk Lotion 1813g,Personal Care,2354,890100005360
5361,Happy Farm Nuts 931g,Snacks,4747,890100005361
5362,Happy Farm Wheat Flour 827g,Grains & Rice,1964,890100005362
5363,Sunflower Soft Drink 1074ml,Beverages,4261,890100005363
5364,Dairy Fresh Tea 1642ml,Beverages,2973,890100005364
5365,Gujranwala Corn Flour 1635g,Grains & Rice,2249,890100005365
5366,Gujranwala Biscuits 1910g,Snacks,3476,890100005366
5367,Happy Farm Chocolate 1112g,Snacks,2310,890100005367
5368,Daily Milk Chips 664g,Snacks,1766,890100005368
5369,Happy Farm Cheese 482ml,Dairy,4478,890100005369
5370,Gujranwala Wheat Flour 1892g,Grains & Rice,4165,890100005370
5371,Nestle Milk 117ml,Dairy,3779,890100005371
5372,Chase Up Basmati Rice 102g,Grains & Rice,1936,890100005372
5373,Dairy Fresh Milk 1061ml,Dairy,771,890100005373
5374,Sunflower Tea 1728ml,Beverages,894,890100005374
5375,Chase Up Milk 473ml,Dairy,4831,890100005375
5376,Sunflower Cookies 1280g,Snacks,3335,890100005376
5377,Daily Milk Cookies 1353g,Snacks,3093,890100005377
5378,Nestle Milk 1719ml,Dairy,2714,890100005378
5379,Dairy Fresh Juice 1403ml,Beverages,4678,890100005379
5380,Daily Milk Milk 1277ml,Dairy,1603,890100005380
5381,Happy Farm Wheat Flour 430g,Grains & Rice,1716,890100005381
5382,Gujranwala Chips 1913g,Snacks,3628,890100005382
5383,Daily Milk Detergent 537g,Household,3803,890100005383
5384,Happy Farm Cleaning Powder 256g,Household,1686,890100005384
5385,Gujranwala Dishwashing Liquid 111g,Household,4148,890100005385
5386,Daily Milk Chocolate 1696g,Snacks,1962,890100005386
5387,Nature's Best Soft Drink 1672ml,Beverages,53,890100005387
5388,Dairy Fresh Milk 259ml,Dairy,4622,890100005388
5389,Daily Milk Biscuits 1624g,Snacks,4882,890100005389
5390,Nestle Oats 1892g,Grains & Rice,2903,890100005390
5391,Happy Farm Biscuits 1831g,Snacks,3462,890100005391
5392,Gujranwala Detergent 1691g,Household,742,890100005392
5393,Sunflower Chocolate 1978g,Snacks,4733,890100005393
5394,Sunflower Sanitizer 422g,Personal Care,2339,890100005394
5395,Gujranwala Butter 1685ml,Dairy,4856,890100005395
5396,Daily Milk Wheat Flour 1298g,Grains & Rice,349,890100005396
5397,Happy Farm Maize 1471g,Grains & Rice,3048,890100005397
5398,Chase Up Biscuits 232g,Snacks,3000,890100005398
5399,Dairy Fresh Toothpaste 1860g,Personal Care,1305,890100005399
5400,Chase Up Cookies 1430g,Snacks,552,890100005400
5401,Chase Up Wheat Flour 1101g,Grains & Rice,4934,890100005401
5402,Happy Farm Shampoo 1364g,Personal Care,1082,890100005402
5403,Nature's Best Detergent 1006g,Household,769,890100005403
5404,Daily Milk Toothpaste 1249g,Personal Care,2884,890100005404
5405,Nestle Yogurt 367ml,Dairy,4125,890100005405
5406,Daily Milk Sanitizer 1546g,Personal Care,2384,890100005406
5407,Nature's Best Basmati Rice 1765g,Grains & Rice,1570,890100005407
5408,Dairy Fresh Detergent 1954g,Household,3454,890100005408
5409,Nature's Best Tea 1231ml,Beverages,3570,890100005409
5410,Nature's Best Yogurt 1423ml,Dairy,3978,890100005410
5411,Chase Up Milk Powder 367ml,Dairy,3973,890100005411
5412,Gujranwala Milk 809ml,Dairy,292,890100005412
5413,Sunflower Chips 927g,Snacks,1798,890100005413
5414,Nature's Best Chocolate 187g,Snacks,2732,890100005414
5415,Sunflower Soap 1464g,Household,845,890100005415
5416,Sunflower Cleaning Powder 758g,Household,3620,890100005416
5417,Daily Milk Juice 134ml,Beverages,4375,890100005417
5418,Dairy Fresh Sanitizer 1190g,Personal Care,2493,890100005418
5419,Chase Up Juice 852ml,Beverages,990,890100005419
5420,Dairy Fresh Biscuits 1126g,Snacks,2095,890100005420
5421,Chase Up Soft Drink 141ml,Beverages,3212,890100005421
5422,Dairy Fresh Chocolate 928g,Snacks,815,890100005422
5423,Gujranwala Milk 500ml,Dairy,3126,890100005423
5424,Nature's Best Yogurt 628ml,Dairy,230,890100005424
5425,Daily Milk Toothpaste 756g,Personal Care,2733,890100005425
5426,Dairy Fresh Toothpaste 754g,Personal Care,4627,890100005426
5427,Nature's Best Soft Drink 417ml,Beverages,4973,890100005427
5428,Daily Milk Shampoo 337g,Personal Care,1220,890100005428
5429,Happy Farm Oats 1009g,Grains & Rice,782,890100005429
5430,Nature's Best Soap 1787g,Household,2479,890100005430
5431,Happy Farm Coffee 459ml,Beverages,343,890100005431
5432,Chase Up Nuts 724g,Snacks,4155,890100005432
5433,Daily Milk Biscuits 596g,Snacks,3027,890100005433
5434,Chase Up Milk 1488ml,Dairy,2620,890100005434
5435,Chase Up Nuts 1538g,Snacks,3715,890100005435
5436,Dairy Fresh Energy Drink 1131ml,Beverages,4604,890100005436
5437,Sunflower Biscuits 762g,Snacks,3095,890100005437
5438,Nestle Milk 945ml,Dairy,4197,890100005438
5439,Sunflower Lotion 1588g,Personal Care,585,890100005439
5440,Dairy Fresh Maize 1161g,Grains & Rice,923,890100005440
5441,Gujranwala Lotion 1441g,Personal Care,480,890100005441
5442,Daily Milk Maize 1971g,Grains & Rice,575,890100005442
5443,Gujranwala Corn Flour 1616g,Grains & Rice,948,890100005443
5444,Daily Milk Cheese 176ml,Dairy,548,890100005444
5445,Gujranwala Dishwashing Liquid 658g,Household,2490,890100005445
5446,Happy Farm Shampoo 1385g,Personal Care,3811,890100005446
5447,Happy Farm Soft Drink 1031ml,Beverages,4965,890100005447
5448,Sunflower Chips 1153g,Snacks,802,890100005448
5449,Happy Farm Cheese 1538ml,Dairy,531,890100005449
5450,Happy Farm Dishwashing Liquid 806g,Household,2713,890100005450
5451,Sunflower Lotion 107g,Personal Care,4024,890100005451
5452,Daily Milk Hand Wash 1884g,Household,1344,890100005452
5453,Chase Up Butter 983ml,Dairy,98,890100005453
5454,Chase Up Milk 1321ml,Dairy,516,890100005454
5455,Nestle Cheese 841ml,Dairy,4856,890100005455
5456,Chase Up Basmati Rice 631g,Grains & Rice,544,890100005456
5457,Chase Up Oats 1229g,Grains & Rice,2974,890100005457
5458,Nature's Best Oats 188g,Grains & Rice,4197,890100005458
5459,Chase Up Toothpaste 1957g,Personal Care,2665,890100005459
5460,Sunflower Chips 1189g,Snacks,807,890100005460
5461,Dairy Fresh Chips 813g,Snacks,4987,890100005461
5462,Gujranwala Nuts 422g,Snacks,1888,890100005462
5463,Nestle Soap 593g,Household,4749,890100005463
5464,Gujranwala Cleaning Powder 1579g,Household,3334,890100005464
5465,Chase Up Butter 1755ml,Dairy,3388,890100005465
5466,Nature's Best Chips 292g,Snacks,4913,890100005466
5467,Nature's Best Tea 856ml,Beverages,4313,890100005467
5468,Gujranwala Wheat Flour 1759g,Grains & Rice,2720,890100005468
5469,Nature's Best Milk Powder 1097ml,Dairy,1558,890100005469
5470,Daily Milk Biscuits 1827g,Snacks,3633,890100005470
5471,Nestle Toothpaste 339g,Personal Care,832,890100005471
5472,Happy Farm Maize 549g,Grains & Rice,539,890100005472
5473,Sunflower Chips 341g,Snacks,4984,890100005473
5474,Daily Milk Oats 1172g,Grains & Rice,2761,890100005474
5475,Sunflower Maize 797g,Grains & Rice,2527,890100005475
5476,Gujranwala Corn Flour 1359g,Grains & Rice,4121,890100005476
5477,Nestle Juice 885ml,Beverages,2965,890100005477
5478,Gujranwala Yogurt 1080ml,Dairy,3659,890100005478
5479,Happy Farm Cleaning Powder 342g,Household,4699,890100005479
5480,Daily Milk Wheat Flour 1476g,Grains & Rice,4404,890100005480
5481,Gujranwala Yogurt 968ml,Dairy,4753,890100005481
5482,Chase Up Cleaning Powder 541g,Household,3141,890100005482
5483,Happy Farm Wheat Flour 1323g,Grains & Rice,2768,890100005483
5484,Gujranwala Shampoo 1291g,Personal Care,2090,890100005484
5485,Nature's Best Basmati Rice 1398g,Grains & Rice,638,890100005485
5486,Dairy Fresh Milk Powder 1245ml,Dairy,4883,890100005486
5487,Happy Farm Milk Powder 1744ml,Dairy,3027,890100005487
5488,Chase Up Corn Flour 681g,Grains & Rice,3353,890100005488
5489,Sunflower Coffee 1512ml,Beverages,2341,890100005489
5490,Dairy Fresh Toothpaste 1273g,Personal Care,4795,890100005490
5491,Nestle Chocolate 1397g,Snacks,3768,890100005491
5492,Chase Up Maize 1947g,Grains & Rice,3311,890100005492
5493,Sunflower Detergent 1350g,Household,4663,890100005493
5494,Chase Up Basmati Rice 784g,Grains & Rice,1280,890100005494
5495,Daily Milk Soap 1925g,Household,1743,890100005495
5496,Happy Farm Sanitizer 1679g,Personal Care,328,890100005496
5497,Daily Milk Basmati Rice 169g,Grains & Rice,1289,890100005497
5498,Happy Farm Milk Powder 746ml,Dairy,181,890100005498
5499,Happy Farm Cookies 1372g,Snacks,2761,890100005499
5500,Dairy Fresh Butter 545ml,Dairy,3209,890100005500
5501,Chase Up Milk 301ml,Dairy,407,890100005501
5502,Happy Farm Chips 1499g,Snacks,2936,890100005502
5503,Happy Farm Cheese 1573ml,Dairy,1031,890100005503
5504,Gujranwala Chocolate 1892g,Snacks,1451,890100005504
5505,Chase Up Milk 369ml,Dairy,3589,890100005505
5506,Nature's Best Soap 344g,Household,4578,890100005506
5507,Gujranwala Milk Powder 769ml,Dairy,3114,890100005507
5508,Daily Milk Dishwashing Liquid 700g,Household,515,890100005508
5509,Sunflower Sanitizer 730g,Personal Care,303,890100005509
5510,Nature's Best Hand Wash 1151g,Household,3462,890100005510
5511,Chase Up Cleaning Powder 388g,Household,1297,890100005511
5512,Sunflower Energy Drink 1826ml,Beverages,2172,890100005512
5513,Chase Up Basmati Rice 555g,Grains & Rice,3970,890100005513
5514,Daily Milk Hand Wash 882g,Household,3766,890100005514
5515,Chase Up Toothpaste 1924g,Personal Care,2331,890100005515
5516,Nestle Wheat Flour 392g,Grains & Rice,3996,890100005516
5517,Dairy Fresh Energy Drink 297ml,Beverages,1713,890100005517
5518,Daily Milk Chips 1962g,Snacks,1145,890100005518
5519,Nestle Coffee 1494ml,Beverages,2738,890100005519
5520,Gujranwala Cheese 157ml,Dairy,4727,890100005520
5521,Gujranwala Detergent 816g,Household,2963,890100005521
5522,Happy Farm Yogurt 542ml,Dairy,4791,890100005522
5523,Gujranwala Basmati Rice 1857g,Grains & Rice,239,890100005523
5524,Sunflower Tea 1440ml,Beverages,1157,890100005524
5525,Dairy Fresh Chocolate 646g,Snacks,1114,890100005525
5526,Chase Up Maize 921g,Grains & Rice,2522,890100005526
5527,Gujranwala Soap 779g,Personal Care,3204,890100005527
5528,Dairy Fresh Wheat Flour 1123g,Grains & Rice,4260,890100005528
5529,Chase Up Cookies 825g,Snacks,3134,890100005529
5530,Chase Up Juice 1050ml,Beverages,699,890100005530
5531,Dairy Fresh Wheat Flour 428g,Grains & Rice,1847,890100005531
5532,Dairy Fresh Biscuits 1116g,Snacks,1963,890100005532
5533,Daily Milk Corn Flour 962g,Grains & Rice,4450,890100005533
5534,Gujranwala Cheese 683ml,Dairy,185,890100005534
5535,Happy Farm Wheat Flour 275g,Grains & Rice,3256,890100005535
5536,Gujranwala Butter 101ml,Dairy,1576,890100005536
5537,Dairy Fresh Nuts 1575g,Snacks,1799,890100005537
5538,Daily Milk Hand Wash 447g,Household,3465,890100005538
5539,Nature's Best Soap 467g,Household,725,890100005539
5540,Nestle Toothpaste 663g,Personal Care,1036,890100005540
5541,Nature's Best Detergent 1374g,Household,2405,890100005541
5542,Gujranwala Butter 876ml,Dairy,2203,890100005542
5543,Nature's Best Milk Powder 1021ml,Dairy,2744,890100005543
5544,Nestle Milk Powder 1053ml,Dairy,2759,890100005544
5545,Nestle Basmati Rice 1538g,Grains & Rice,1132,890100005545
5546,Sunflower Dishwashing Liquid 219g,Household,2587,890100005546
5547,Sunflower Yogurt 1386ml,Dairy,2287,890100005547
5548,Nature's Best Soap 1773g,Personal Care,1049,890100005548
5549,Happy Farm Sanitizer 1977g,Personal Care,4264,890100005549
5550,Sunflower Yogurt 1939ml,Dairy,4706,890100005550
5551,Nature's Best Soap 486g,Household,3933,890100005551
5552,Nature's Best Butter 1687ml,Dairy,2897,890100005552
5553,Nature's Best Milk Powder 1594ml,Dairy,4516,890100005553
5554,Daily Milk Coffee 376ml,Beverages,4292,890100005554
5555,Dairy Fresh Shampoo 625g,Personal Care,2208,890100005555
5556,Nestle Milk 536ml,Dairy,4903,890100005556
5557,Dairy Fresh Dishwashing Liquid 548g,Household,1995,890100005557
5558,Happy Farm Chocolate 1364g,Snacks,3367,890100005558
5559,Gujranwala Toothpaste 1518g,Personal Care,4162,890100005559
5560,Daily Milk Basmati Rice 1374g,Grains & Rice,4531,890100005560
5561,Gujranwala Cookies 253g,Snacks,3450,890100005561
5562,Daily Milk Maize 1046g,Grains & Rice,2364,890100005562
5563,Happy Farm Chips 1284g,Snacks,4000,890100005563
5564,Happy Farm Maize 1327g,Grains & Rice,4495,890100005564
5565,Sunflower Yogurt 1087ml,Dairy,783,890100005565
5566,Sunflower Sanitizer 1701g,Personal Care,279,890100005566
5567,Daily Milk Butter 922ml,Dairy,2079,890100005567
5568,Nestle Soap 1172g,Personal Care,1610,890100005568
5569,Sunflower Maize 244g,Grains & Rice,4612,890100005569
5570,Sunflower Energy Drink 1050ml,Beverages,430,890100005570
5571,Nestle Cookies 242g,Snacks,1946,890100005571
5572,Nature's Best Dishwashing Liquid 1433g,Household,3481,890100005572
5573,Dairy Fresh Cheese 1501ml,Dairy,2717,890100005573
5574,Nature's Best Corn Flour 1622g,Grains & Rice,3874,890100005574
5575,Chase Up Sanitizer 183g,Personal Care,3484,890100005575
5576,Gujranwala Yogurt 108ml,Dairy,4564,890100005576
5577,Gujranwala Coffee 1254ml,Beverages,4436,890100005577
5578,Happy Farm Sanitizer 1013g,Personal Care,2368,890100005578
5579,Happy Farm Cheese 568ml,Dairy,2357,890100005579
5580,Chase Up Maize 1844g,Grains & Rice,4602,890100005580
5581,Nestle Juice 1087ml,Beverages,4875,890100005581
5582,Happy Farm Sanitizer 1652g,Personal Care,446,890100005582
5583,Dairy Fresh Soap 417g,Household,2853,890100005583
5584,Nature's Best Maize 1025g,Grains & Rice,2269,890100005584
5585,Sunflower Chips 1907g,Snacks,1680,890100005585
5586,Chase Up Milk Powder 1316ml,Dairy,4828,890100005586
5587,Nature's Best Chips 378g,Snacks,3348,890100005587
5588,Chase Up Energy Drink 1079ml,Beverages,1245,890100005588
5589,Dairy Fresh Energy Drink 877ml,Beverages,3428,890100005589
5590,Happy Farm Corn Flour 1638g,Grains & Rice,4360,890100005590
5591,Happy Farm Cleaning Powder 421g,Household,1947,890100005591
5592,Nestle Detergent 1299g,Household,179,890100005592
5593,Dairy Fresh Dishwashing Liquid 1690g,Household,952,890100005593
5594,Sunflower Toothpaste 495g,Personal Care,2289,890100005594
5595,Chase Up Basmati Rice 448g,Grains & Rice,4497,890100005595
5596,Gujranwala Corn Flour 1651g,Grains & Rice,3743,890100005596
5597,Happy Farm Chips 779g,Snacks,2316,890100005597
5598,Sunflower Cheese 1969ml,Dairy,4069,890100005598
5599,Nature's Best Lotion 621g,Personal Care,1997,890100005599
5600,Happy Farm Hand Wash 1453g,Household,3411,890100005600
5601,Chase Up Yogurt 1530ml,Dairy,4408,890100005601
5602,Happy Farm Soap 478g,Personal Care,1633,890100005602
5603,Nature's Best Milk 1174ml,Dairy,4347,890100005603
5604,Happy Farm Wheat Flour 427g,Grains & Rice,2143,890100005604
5605,Nature's Best Maize 274g,Grains & Rice,4228,890100005605
5606,Sunflower Cheese 589ml,Dairy,3334,890100005606
5607,Nestle Chips 1074g,Snacks,2196,890100005607
5608,Happy Farm Shampoo 1826g,Personal Care,4378,890100005608
5609,Daily Milk Detergent 1380g,Household,797,890100005609
5610,Nestle Toothpaste 1264g,Personal Care,3743,890100005610
5611,Nestle Chips 1981g,Snacks,1015,890100005611
5612,Chase Up Wheat Flour 1921g,Grains & Rice,393,890100005612
5613,Sunflower Cleaning Powder 1270g,Household,3690,890100005613
5614,Happy Farm Corn Flour 1128g,Grains & Rice,1289,890100005614
5615,Nestle Soap 1051g,Household,2509,890100005615
5616,Nature's Best Hand Wash 1848g,Household,437,890100005616
5617,Chase Up Cheese 1249ml,Dairy,1675,890100005617
5618,Nestle Tea 474ml,Beverages,1315,890100005618
5619,Nestle Chocolate 297g,Snacks,4598,890100005619
5620,Happy Farm Corn Flour 954g,Grains & Rice,3782,890100005620
5621,Gujranwala Soap 1701g,Household,109,890100005621
5622,Chase Up Wheat Flour 604g,Grains & Rice,978,890100005622
5623,Daily Milk Soap 1646g,Personal Care,1463,890100005623
5624,Nature's Best Maize 1866g,Grains & Rice,1040,890100005624
5625,Nestle Cleaning Powder 1034g,Household,2842,890100005625
5626,Gujranwala Shampoo 706g,Personal Care,3359,890100005626
5627,Dairy Fresh Nuts 1960g,Snacks,3178,890100005627
5628,Daily Milk Corn Flour 1898g,Grains & Rice,1791,890100005628
5629,Dairy Fresh Dishwashing Liquid 1710g,Household,2012,890100005629
5630,Chase Up Cheese 675ml,Dairy,4080,890100005630
5631,Gujranwala Cheese 709ml,Dairy,4434,890100005631
5632,Dairy Fresh Butter 1408ml,Dairy,4060,890100005632
5633,Happy Farm Chocolate 1218g,Snacks,1942,890100005633
5634,Daily Milk Biscuits 235g,Snacks,827,890100005634
5635,Sunflower Biscuits 344g,Snacks,4241,890100005635
5636,Happy Farm Toothpaste 465g,Personal Care,1012,890100005636
5637,Dairy Fresh Dishwashing Liquid 1722g,Household,3064,890100005637
5638,Nestle Detergent 978g,Household,364,890100005638
5639,Gujranwala Maize 1505g,Grains & Rice,3210,890100005639
5640,Chase Up Shampoo 1789g,Personal Care,159,890100005640
5641,Nestle Milk Powder 286ml,Dairy,1432,890100005641
5642,Sunflower Energy Drink 874ml,Beverages,4529,890100005642
5643,Nestle Cheese 1438ml,Dairy,2388,890100005643
5644,Happy Farm Oats 698g,Grains & Rice,1304,890100005644
5645,Sunflower Corn Flour 1259g,Grains & Rice,3983,890100005645
5646,Nestle Chocolate 1378g,Snacks,1469,890100005646
5647,Daily Milk Soap 1286g,Personal Care,3524,890100005647
5648,Sunflower Lotion 269g,Personal Care,3593,890100005648
5649,Gujranwala Lotion 1346g,Personal Care,1434,890100005649
5650,Gujranwala Dishwashing Liquid 1523g,Household,1674,890100005650
5651,Nestle Detergent 730g,Household,810,890100005651
5652,Chase Up Milk 1810ml,Dairy,2119,890100005652
5653,Dairy Fresh Corn Flour 1261g,Grains & Rice,153,890100005653
5654,Chase Up Hand Wash 361g,Household,3095,890100005654
5655,Daily Milk Yogurt 802ml,Dairy,3148,890100005655
5656,Chase Up Nuts 1265g,Snacks,495,890100005656
5657,Sunflower Cleaning Powder 308g,Household,4201,890100005657
5658,Nature's Best Soft Drink 1894ml,Beverages,3356,890100005658
5659,Sunflower Detergent 500g,Household,853,890100005659
5660,Nestle Dishwashing Liquid 1829g,Household,4084,890100005660
5661,Dairy Fresh Oats 969g,Grains & Rice,1458,890100005661
5662,Daily Milk Cookies 1164g,Snacks,3223,890100005662
5663,Daily Milk Dishwashing Liquid 1269g,Household,2079,890100005663
5664,Chase Up Milk 826ml,Dairy,3165,890100005664
5665,Chase Up Toothpaste 994g,Personal Care,1073,890100005665
5666,Gujranwala Nuts 381g,Snacks,1509,890100005666
5667,Daily Milk Oats 1542g,Grains & Rice,1707,890100005667
5668,Nature's Best Butter 1241ml,Dairy,1952,890100005668
5669,Nestle Hand Wash 1982g,Household,4902,890100005669
5670,Happy Farm Soap 1634g,Personal Care,4268,890100005670
5671,Sunflower Hand Wash 1390g,Household,960,890100005671
5672,Gujranwala Cheese 974ml,Dairy,1442,890100005672
5673,Gujranwala Oats 1944g,Grains & Rice,111,890100005673
5674,Daily Milk Dishwashing Liquid 1375g,Household,4021,890100005674
5675,Sunflower Wheat Flour 836g,Grains & Rice,1685,890100005675
5676,Nature's Best Biscuits 609g,Snacks,920,890100005676
5677,Gujranwala Butter 146ml,Dairy,4561,890100005677
5678,Gujranwala Dishwashing Liquid 1186g,Household,978,890100005678
5679,Happy Farm Maize 430g,Grains & Rice,1868,890100005679
5680,Chase Up Lotion 1470g,Personal Care,2538,890100005680
5681,Happy Farm Yogurt 1693ml,Dairy,2828,890100005681
5682,Daily Milk Cookies 1353g,Snacks,752,890100005682
5683,Gujranwala Nuts 1677g,Snacks,3479,890100005683
5684,Chase Up Detergent 1724g,Household,1794,890100005684
5685,Gujranwala Soap 644g,Household,2399,890100005685
5686,Gujranwala Oats 1294g,Grains & Rice,2300,890100005686
5687,Dairy Fresh Toothpaste 1599g,Personal Care,3457,890100005687
5688,Nature's Best Cheese 1245ml,Dairy,3201,890100005688
5689,Dairy Fresh Detergent 718g,Household,3312,890100005689
5690,Gujranwala Toothpaste 793g,Personal Care,1972,890100005690
5691,Gujranwala Maize 129g,Grains & Rice,2160,890100005691
5692,Gujranwala Cheese 179ml,Dairy,4883,890100005692
5693,Dairy Fresh Soap 1238g,Household,421,890100005693
5694,Gujranwala Maize 757g,Grains & Rice,3492,890100005694
5695,Dairy Fresh Hand Wash 1859g,Household,715,890100005695
5696,Gujranwala Soap 1322g,Household,4677,890100005696
5697,Gujranwala Maize 644g,Grains & Rice,2238,890100005697
5698,Nature's Best Energy Drink 1160ml,Beverages,3613,890100005698
5699,Happy Farm Milk Powder 285ml,Dairy,2456,890100005699
5700,Nestle Milk Powder 1456ml,Dairy,3995,890100005700
5701,Sunflower Cheese 1381ml,Dairy,174,890100005701
5702,Chase Up Sanitizer 1063g,Personal Care,3509,890100005702
5703,Gujranwala Chocolate 1589g,Snacks,4034,890100005703
5704,Sunflower Dishwashing Liquid 1228g,Household,2412,890100005704
5705,Sunflower Maize 1113g,Grains & Rice,165,890100005705
5706,Daily Milk Energy Drink 1696ml,Beverages,4981,890100005706
5707,Happy Farm Chips 1704g,Snacks,763,890100005707
5708,Dairy Fresh Chocolate 1582g,Snacks,2393,890100005708
5709,Dairy Fresh Chips 1324g,Snacks,3491,890100005709
5710,Sunflower Tea 701ml,Beverages,3652,890100005710
5711,Nestle Tea 1961ml,Beverages,3879,890100005711
5712,Gujranwala Yogurt 983ml,Dairy,2723,890100005712
5713,Nature's Best Basmati Rice 1563g,Grains & Rice,3517,890100005713
5714,Sunflower Lotion 1718g,Personal Care,2476,890100005714
5715,Nature's Best Milk 493ml,Dairy,3908,890100005715
5716,Daily Milk Wheat Flour 248g,Grains & Rice,4205,890100005716
5717,Daily Milk Basmati Rice 1817g,Grains & Rice,3444,890100005717
5718,Nature's Best Coffee 1572ml,Beverages,290,890100005718
5719,Nature's Best Dishwashing Liquid 710g,Household,4503,890100005719
5720,Daily Milk Soap 892g,Personal Care,1050,890100005720
5721,Chase Up Coffee 517ml,Beverages,2334,890100005721
5722,Sunflower Dishwashing Liquid 988g,Household,522,890100005722
5723,Gujranwala Basmati Rice 691g,Grains & Rice,1146,890100005723
5724,Daily Milk Milk 133ml,Dairy,3566,890100005724
5725,Nature's Best Soap 1651g,Personal Care,2617,890100005725
5726,Dairy Fresh Basmati Rice 1277g,Grains & Rice,4581,890100005726
5727,Sunflower Yogurt 690ml,Dairy,827,890100005727
5728,Chase Up Toothpaste 1616g,Personal Care,2769,890100005728
5729,Daily Milk Detergent 1913g,Household,2859,890100005729
5730,Gujranwala Juice 808ml,Beverages,694,890100005730
5731,Nestle Juice 226ml,Beverages,610,890100005731
5732,Gujranwala Cookies 1609g,Snacks,3482,890100005732
5733,Dairy Fresh Oats 1112g,Grains & Rice,2007,890100005733
5734,Nature's Best Toothpaste 772g,Personal Care,1768,890100005734
5735,Happy Farm Yogurt 563ml,Dairy,4841,890100005735
5736,Daily Milk Nuts 1871g,Snacks,2980,890100005736
5737,Nature's Best Soap 1777g,Household,664,890100005737
5738,Happy Farm Maize 1407g,Grains & Rice,701,890100005738
5739,Dairy Fresh Corn Flour 310g,Grains & Rice,4386,890100005739
5740,Dairy Fresh Chips 822g,Snacks,4607,890100005740
5741,Nestle Lotion 329g,Personal Care,4090,890100005741
5742,Chase Up Nuts 398g,Snacks,2878,890100005742
5743,Nature's Best Yogurt 1551ml,Dairy,887,890100005743
5744,Dairy Fresh Hand Wash 1135g,Household,1163,890100005744
5745,Chase Up Yogurt 940ml,Dairy,3272,890100005745
5746,Happy Farm Hand Wash 1050g,Household,391,890100005746
5747,Chase Up Maize 1881g,Grains & Rice,1156,890100005747
5748,Gujranwala Juice 652ml,Beverages,757,890100005748
5749,Gujranwala Soap 632g,Personal Care,4818,890100005749
5750,Dairy Fresh Chocolate 1703g,Snacks,4940,890100005750
5751,Chase Up Tea 522ml,Beverages,1661,890100005751
5752,Daily Milk Soap 369g,Household,490,890100005752
5753,Gujranwala Coffee 1464ml,Beverages,2972,890100005753
5754,Daily Milk Oats 767g,Grains & Rice,1432,890100005754
5755,Chase Up Maize 1815g,Grains & Rice,4642,890100005755
5756,Chase Up Sanitizer 1863g,Personal Care,745,890100005756
5757,Gujranwala Milk 177ml,Dairy,346,890100005757
5758,Nature's Best Milk Powder 786ml,Dairy,3758,890100005758
5759,Happy Farm Milk Powder 1596ml,Dairy,3043,890100005759
5760,Sunflower Milk 670ml,Dairy,3942,890100005760
5761,Chase Up Lotion 130g,Personal Care,2488,890100005761
5762,Gujranwala Coffee 307ml,Beverages,1486,890100005762
5763,Dairy Fresh Wheat Flour 589g,Grains & Rice,1300,890100005763
5764,Chase Up Nuts 1307g,Snacks,4231,890100005764
5765,Happy Farm Yogurt 610ml,Dairy,1247,890100005765
5766,Daily Milk Cleaning Powder 1597g,Household,2236,890100005766
5767,Daily Milk Cleaning Powder 202g,Household,3369,890100005767
5768,Gujranwala Soap 1498g,Household,3189,890100005768
5769,Nestle Biscuits 617g,Snacks,747,890100005769
5770,Happy Farm Maize 1192g,Grains & Rice,505,890100005770
5771,Chase Up Basmati Rice 654g,Grains & Rice,877,890100005771
5772,Daily Milk Basmati Rice 1447g,Grains & Rice,400,890100005772
5773,Nestle Juice 239ml,Beverages,1547,890100005773
5774,Sunflower Sanitizer 334g,Personal Care,220,890100005774
5775,Dairy Fresh Milk Powder 512ml,Dairy,1880,890100005775
5776,Gujranwala Hand Wash 704g,Household,2882,890100005776
5777,Gujranwala Soap 1999g,Household,1707,890100005777
5778,Gujranwala Cleaning Powder 1629g,Household,2629,890100005778
5779,Nestle Oats 118g,Grains & Rice,1468,890100005779
5780,Gujranwala Cookies 1904g,Snacks,3716,890100005780
5781,Sunflower Lotion 528g,Personal Care,1018,890100005781
5782,Daily Milk Soap 456g,Personal Care,2019,890100005782
5783,Nestle Lotion 595g,Personal Care,3777,890100005783
5784,Chase Up Soap 218g,Household,3864,890100005784
5785,Chase Up Chips 298g,Snacks,1374,890100005785
5786,Sunflower Chocolate 1180g,Snacks,1861,890100005786
5787,Dairy Fresh Biscuits 1634g,Snacks,3666,890100005787
5788,Nature's Best Cleaning Powder 127g,Household,373,890100005788
5789,Sunflower Cheese 958ml,Dairy,1520,890100005789
5790,Chase Up Milk Powder 364ml,Dairy,4224,890100005790
5791,Happy Farm Cleaning Powder 572g,Household,3808,890100005791
5792,Daily Milk Coffee 1184ml,Beverages,2596,890100005792
5793,Sunflower Shampoo 1052g,Personal Care,1136,890100005793
5794,Dairy Fresh Cheese 1464ml,Dairy,3515,890100005794
5795,Sunflower Lotion 546g,Personal Care,4707,890100005795
5796,Nestle Energy Drink 705ml,Beverages,2309,890100005796
5797,Nestle Soft Drink 1974ml,Beverages,4729,890100005797
5798,Chase Up Yogurt 1867ml,Dairy,2862,890100005798
5799,Dairy Fresh Milk Powder 211ml,Dairy,3101,890100005799
